20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
20.000000,20.002058,20.004126,20.006211,20.008323,20.010472,20.012665,20.014914,20.017227,20.019613,20.022084,20.024649,20.027319,20.030105,20.033018,20.036070,20.039274,20.042641,20.046186,20.049922,20.053865,20.058029,20.062433,20.067092,20.072026,20.077254,20.082798,20.088680,20.094924,20.101557,20.108607,20.116103,20.124078,20.132569,20.141613,20.151252,20.161533,20.172505,20.184224,20.196751,20.210152,20.224502,20.239884,20.256388,20.274119,20.293190,20.313732,20.335890,20.359832,20.385746,20.413849,20.444390,20.477656,20.513984,20.553763,20.597456,20.645608,20.698872,20.758033,20.824047,20.898086,20.981605,21.076434,21.184901,21.310025,21.455780,21.627510,21.832575,22.081391,22.389196,22.779175,23.288349,23.979460,24.967004,26.479960,29.029437,33.907522,44.832542,73.898386,84.823381,89.701418,92.250821,93.763677,94.751095,95.442055,95.951050,96.340822,96.648390,96.896939,97.101704,97.273101,97.418487,97.543206,97.651229,97.745571,97.828560,97.902023,97.967412,98.025896,98.078428,98.125789,98.168628,98.207489,98.242827,98.275031,98.304429,98.331306,98.355905,98.378438,98.399087,98.418013,98.435355,98.451236,98.465765,98.479035,98.491130,98.502124,98.512081,98.521059,98.529108,98.536271,98.542587,98.548089,98.552804,98.556757,98.559967,98.562451,98.564219,98.565282,98.565643,98.565305,98.564266,98.562520,98.560060,98.556873,98.552943,98.548251,98.542773,98.536480,98.529340,98.521314,98.512359,98.502425,98.491454,98.479382,98.466135,98.451630,98.435771,98.418452,98.399548,98.378922,98.356412,98.331836,98.304981,98.275605,98.243424,98.208108,98.169269,98.126452,98.079112,98.026603,97.968140,97.902773,97.829331,97.746363,97.652041,97.544039,97.419341,97.273975,97.102598,96.897853,96.649324,96.341775,95.952023,95.443046,94.752105,93.764705,92.251867,89.702481,84.824462,73.899484,44.833656,33.908652,29.030582,26.481120,24.968179,23.980650,23.289552,22.780391,22.390424,22.082631,21.833826,21.628772,21.457052,21.311306,21.186191,21.077731,20.982909,20.899396,20.825362,20.759353,20.700194,20.646933,20.598782,20.555090,20.515309,20.478980,20.445710,20.415165,20.387056,20.361135,20.337185,20.315017,20.294464,20.275379,20.257635,20.241114,20.225715,20.211345,20.197922,20.185372,20.173627,20.162628,20.152317,20.142646,20.133568,20.125041,20.117027,20.109489,20.102396,20.095716,20.089422,20.083487,20.077887,20.072600,20.067603,20.062878,20.058406,20.054168,20.050148,20.046330,20.042700,20.039243,20.035945,20.032794,20.029777,20.026882,20.024097,20.021411,20.018814,20.016295,20.013843,20.011449,20.009102,20.006794,20.004513,20.002252,20.000000
20.000000,20.004110,20.008238,20.012401,20.016619,20.020909,20.025289,20.029778,20.034396,20.039162,20.044095,20.049217,20.054548,20.060110,20.065927,20.072020,20.078416,20.085139,20.092217,20.099677,20.107548,20.115863,20.124654,20.133956,20.143806,20.154244,20.165311,20.177053,20.189517,20.202757,20.216827,20.231789,20.247706,20.264650,20.282698,20.301932,20.322445,20.344337,20.367716,20.392704,20.419434,20.448054,20.478727,20.511635,20.546983,20.584997,20.625936,20.670089,20.717785,20.769398,20.825356,20.886151,20.952351,21.024616,21.103716,21.190557,21.286209,21.391953,21.509322,21.640180,21.786804,21.952015,22.139342,22.353262,22.599536,22.885703,23.221805,23.621519,24.103915,24.696341,25.439278,26.394889,27.662614,29.408724,31.923526,35.730396,41.768241,51.524392,65.937755,75.693857,81.731603,85.538326,88.052929,89.798790,91.066212,92.021466,92.763989,93.355942,93.837804,94.236921,94.572358,94.857789,95.103254,95.316287,95.502643,95.666797,95.812270,95.941879,96.057896,96.162178,96.256251,96.341389,96.418654,96.488944,96.553021,96.611536,96.665046,96.714033,96.758915,96.800054,96.837766,96.872328,96.903984,96.932946,96.959402,96.983520,97.005442,97.025301,97.043207,97.059261,97.073549,97.086149,97.097123,97.106531,97.114417,97.120822,97.125776,97.129305,97.131425,97.132146,97.131471,97.129398,97.125916,97.121008,97.114649,97.106810,97.097449,97.086520,97.073967,97.059725,97.043717,97.025858,97.006045,96.984168,96.960097,96.933686,96.904770,96.873160,96.838643,96.800977,96.759883,96.715047,96.666104,96.612639,96.554169,96.490137,96.419891,96.342670,96.257576,96.163546,96.059308,95.943335,95.813768,95.668337,95.504226,95.317912,95.104920,94.859497,94.574106,94.238709,93.839632,93.357809,92.765895,92.023410,91.068194,89.800809,88.054985,85.540417,81.733730,75.696018,65.939950,51.526620,41.770501,35.732687,31.925847,29.411075,27.664993,26.397295,25.441710,24.698797,24.106396,23.624022,23.224329,22.888246,22.602099,22.355841,22.141936,21.954623,21.789424,21.642810,21.511961,21.394598,21.288859,21.193209,21.106369,21.027267,20.954998,20.888792,20.827988,20.772019,20.720391,20.672679,20.628506,20.587545,20.549504,20.514128,20.481188,20.450479,20.421820,20.395047,20.370012,20.346582,20.324636,20.304064,20.284766,20.266650,20.249633,20.233638,20.218594,20.204436,20.191102,20.178538,20.166690,20.155512,20.144956,20.134981,20.125548,20.116618,20.108157,20.100131,20.092509,20.085261,20.078358,20.071773,20.065481,20.059457,20.053676,20.048115,20.042753,20.037567,20.032536,20.027641,20.022860,20.018175,20.013565,20.009012,20.004497,20.000000
20.000000,20.006148,20.012322,20.018550,20.024859,20.031276,20.037828,20.044543,20.051451,20.058579,20.065959,20.073620,20.081595,20.089915,20.098616,20.107731,20.117298,20.127354,20.137940,20.149098,20.160872,20.173307,20.186455,20.200366,20.215097,20.230705,20.247255,20.264812,20.283449,20.303244,20.324279,20.346644,20.370436,20.395761,20.422733,20.451475,20.482124,20.514828,20.549751,20.587070,20.626986,20.669715,20.715500,20.764612,20.817352,20.874056,20.935106,21.000927,21.072006,21.148893,21.232218,21.322702,21.421180,21.528614,21.646132,21.775052,21.916932,22.073622,22.247341,22.440764,22.657157,22.900532,23.175885,23.489499,23.849390,24.265924,24.752728,25.328022,26.016656,26.853219,27.886957,29.189565,30.867638,33.082008,36.075285,40.200640,45.910919,53.559293,62.634653,70.282955,75.993087,80.118221,83.111201,85.325198,87.002818,88.304892,89.338011,90.173867,90.861703,91.436103,91.921913,92.337347,92.696028,93.008314,93.282216,93.524009,93.738681,93.930238,94.101934,94.256437,94.395955,94.522327,94.637100,94.741581,94.836883,94.923955,95.003619,95.076578,95.143448,95.204760,95.260983,95.312523,95.359740,95.402949,95.442428,95.478420,95.511145,95.540791,95.567527,95.591499,95.612838,95.631654,95.648048,95.662099,95.673880,95.683447,95.690850,95.696122,95.699289,95.700366,95.699359,95.696261,95.691059,95.683726,95.674228,95.662517,95.648535,95.632212,95.613465,95.592195,95.568292,95.541626,95.512049,95.479393,95.443469,95.404059,95.360920,95.313771,95.262300,95.206145,95.144901,95.078098,95.005207,94.925610,94.838605,94.743370,94.638956,94.524248,94.397942,94.258490,94.104052,93.932420,93.740928,93.526320,93.284590,93.010751,92.698527,92.339908,91.924535,91.438786,90.864445,90.176669,89.340870,88.307809,87.005792,85.328227,83.114285,80.121359,75.996277,70.286197,62.637946,53.562635,45.914308,40.204076,36.078766,33.085534,30.871206,29.193173,27.890604,26.856904,26.020376,25.331776,24.756514,24.269740,23.853233,23.493367,23.179776,22.904444,22.661087,22.444710,22.251299,22.077590,21.920907,21.779031,21.650112,21.532592,21.425151,21.326664,21.236167,21.152825,21.075917,21.004812,20.938962,20.877878,20.821135,20.768352,20.719192,20.673353,20.630566,20.590586,20.553197,20.518198,20.485412,20.454674,20.425837,20.398764,20.373330,20.349421,20.326932,20.305764,20.285830,20.267043,20.249328,20.232611,20.216826,20.201909,20.187800,20.174445,20.161790,20.149785,20.138384,20.127542,20.117217,20.107367,20.097955,20.088943,20.080295,20.071977,20.063956,20.056198,20.048673,20.041349,20.034198,20.027189,20.020293,20.013482,20.006727,20.000000
20.000000,20.008165,20.016366,20.024638,20.033016,20.041539,20.050241,20.059160,20.068334,20.077802,20.087604,20.097779,20.108371,20.119422,20.130977,20.143083,20.155788,20.169144,20.183203,20.198021,20.213656,20.230170,20.247628,20.266100,20.285657,20.306380,20.328350,20.351657,20.376394,20.402667,20.430582,20.460260,20.491827,20.525425,20.561201,20.599321,20.639963,20.683323,20.729614,20.779074,20.831960,20.888562,20.949194,21.014214,21.084013,21.159034,21.239770,21.326782,21.420697,21.522234,21.632208,21.751555,21.881348,22.022833,22.177453,22.346900,22.533158,22.738584,22.965977,23.218711,23.500860,23.817411,24.174507,24.579806,25.042950,25.576232,26.195516,26.921550,27.781830,28.813295,30.066137,31.609154,33.536743,35.976773,39.095349,43.086354,48.115892,54.167609,60.759009,66.810629,71.839973,75.830684,78.948867,81.388401,83.315389,84.857696,86.109717,87.140244,87.999464,88.724311,89.342275,89.874098,90.335634,90.739170,91.094339,91.408790,91.688655,91.938909,92.163617,92.366137,92.549259,92.715323,92.866297,93.003860,93.129435,93.244251,93.349361,93.445682,93.534006,93.615028,93.689353,93.757515,93.819978,93.877157,93.929412,93.977067,94.020403,94.059670,94.095088,94.126851,94.155127,94.180066,94.201792,94.220420,94.236036,94.248722,94.258535,94.265526,94.269725,94.271154,94.269818,94.265712,94.258814,94.249094,94.236501,94.220977,94.202443,94.180809,94.155962,94.127779,94.096108,94.060783,94.021607,93.978364,93.930801,93.878637,93.821550,93.759178,93.691108,93.616874,93.535942,93.447708,93.351477,93.246457,93.131730,93.006244,92.868771,92.717884,92.551908,92.368874,92.166440,91.941819,91.691650,91.411870,91.097504,90.742419,90.338966,89.877512,89.345770,88.727887,88.003120,87.143978,86.113529,84.861585,83.319353,81.392439,78.952978,75.834867,71.844226,66.814951,60.763399,54.172064,48.120411,43.090935,39.099991,35.981473,33.541500,31.613965,30.071000,28.818208,27.786791,26.926555,26.200564,25.581320,25.048074,24.584964,24.179696,23.822627,23.506100,23.223971,22.971255,22.743875,22.538459,22.352206,22.182760,22.028136,21.886644,21.756838,21.637474,21.527478,21.425912,21.331964,21.244913,21.164132,21.089060,21.019203,20.954120,20.893416,20.836736,20.783765,20.734212,20.687819,20.644350,20.603591,20.565344,20.529433,20.495690,20.463968,20.434124,20.406033,20.379574,20.354638,20.331121,20.308929,20.287971,20.268164,20.249430,20.231696,20.214890,20.198947,20.183806,20.169407,20.155694,20.142612,20.130111,20.118141,20.106654,20.095606,20.084951,20.074647,20.064651,20.054924,20.045424,20.036114,20.026955,20.017907,20.008935,20.000000
20.000000,20.010155,20.020355,20.030643,20.041064,20.051663,20.062487,20.073580,20.084991,20.096767,20.108957,20.121613,20.134787,20.148531,20.162903,20.177960,20.193762,20.210372,20.227856,20.246283,20.265726,20.286260,20.307968,20.330934,20.355250,20.381011,20.408321,20.437289,20.468034,20.500680,20.535366,20.572235,20.611448,20.653174,20.697599,20.744924,20.795372,20.849179,20.906612,20.967958,21.033537,21.103699,21.178834,21.259372,21.345798,21.438645,21.538519,21.646095,21.762139,21.887515,22.023210,22.170349,22.330222,22.504317,22.694357,22.902349,23.130642,23.382001,23.659710,23.967677,24.310608,24.694194,25.125384,25.612727,26.166839,26.801009,27.532034,28.381310,29.376311,30.552483,31.955643,33.644672,35.693917,38.193500,41.243505,44.934053,49.299215,54.236770,59.423682,64.361116,68.726036,72.416220,75.465736,77.964702,80.013200,81.701347,83.103486,84.278492,85.272175,86.119976,86.849360,87.481715,88.033829,88.518980,88.947775,89.328748,89.668839,89.973723,90.248092,90.495839,90.720231,90.924015,91.109522,91.278737,91.433365,91.574868,91.704515,91.823402,91.932492,92.032618,92.124517,92.208831,92.286132,92.356918,92.421633,92.480666,92.534366,92.583034,92.626943,92.666326,92.701395,92.732326,92.759281,92.782389,92.801768,92.817508,92.829688,92.838362,92.843575,92.845348,92.843691,92.838595,92.830036,92.817972,92.802349,92.783086,92.760093,92.733255,92.702439,92.667486,92.628218,92.584424,92.535872,92.482287,92.423369,92.358768,92.288097,92.210910,92.126710,92.034924,91.934911,91.825934,91.707160,91.577625,91.436234,91.281718,91.112613,90.927216,90.723543,90.499259,90.251620,89.977360,89.672583,89.332598,88.951730,88.523040,88.037993,87.485982,86.853729,86.124445,85.276744,84.283159,83.108250,81.706207,80.018154,77.969749,75.470874,72.421447,68.731352,64.366517,59.429168,54.242338,49.304863,44.939779,41.249306,38.199374,35.699862,33.650685,31.961721,30.558623,29.382511,28.387567,27.538343,26.807368,26.173244,25.619175,25.131870,24.700714,24.317158,23.974253,23.666308,23.388616,23.137268,22.908982,22.700992,22.510947,22.336843,22.176954,22.029794,21.894071,21.768660,21.652574,21.544950,21.445020,21.352109,21.265612,21.184994,21.109770,21.039512,20.973826,20.912364,20.854805,20.800862,20.750268,20.702785,20.658190,20.616284,20.576878,20.539803,20.504898,20.472018,20.441026,20.411796,20.384208,20.358154,20.333529,20.310236,20.288182,20.267284,20.247458,20.228628,20.210720,20.193664,20.177393,20.161844,20.146955,20.132668,20.118925,20.105671,20.092853,20.080420,20.068320,20.056504,20.044923,20.033529,20.022275,20.011114,20.000000
20.000000,20.012112,20.024276,20.036546,20.048975,20.061616,20.074525,20.087756,20.101365,20.115410,20.129950,20.145044,20.160756,20.177149,20.194289,20.212246,20.231092,20.250901,20.271751,20.293725,20.316909,20.341394,20.367275,20.394655,20.423641,20.454348,20.486897,20.521420,20.558054,20.596950,20.638268,20.682182,20.728876,20.778555,20.831436,20.887758,20.947778,21.011780,21.080073,21.152998,21.230925,21.314268,21.403480,21.499067,21.601588,21.711670,21.830011,21.957396,22.094709,22.242949,22.403247,22.576897,22.765369,22.970360,23.193820,23.438016,23.705582,23.999607,24.323721,24.682230,25.080254,25.523936,26.020675,26.579459,27.211251,27.929523,28.750894,29.695952,30.790226,32.065301,33.559898,35.320603,37.401384,39.860446,42.751760,46.107791,49.910799,54.057237,58.338497,62.484791,66.287511,69.643108,72.533838,74.992167,77.072057,78.831711,80.325092,81.598777,82.691480,83.634781,84.454195,85.170304,85.799714,86.355885,86.849768,87.290336,87.684973,88.039806,88.359938,88.649656,88.912569,89.151748,89.369801,89.568974,89.751189,89.918117,90.071200,90.211702,90.340718,90.459219,90.568046,90.667951,90.759587,90.843542,90.920324,90.990394,91.054151,91.111955,91.164117,91.210917,91.252595,91.289367,91.321412,91.348892,91.371937,91.390659,91.405145,91.415466,91.421665,91.423777,91.421805,91.415744,91.405563,91.391217,91.372633,91.349728,91.322387,91.290481,91.253847,91.212308,91.165647,91.113623,91.055958,90.992339,90.922406,90.845761,90.761944,90.670445,90.570676,90.461985,90.343621,90.214740,90.074373,89.921424,89.754630,89.572549,89.373509,89.155588,88.916541,88.653759,88.364171,88.044169,87.689464,87.294954,86.854513,86.360756,85.804709,85.175423,84.459436,83.640142,82.696962,81.604376,80.330807,78.837541,77.078001,74.998222,72.540003,69.649380,66.293889,62.491272,58.345079,54.063918,49.917576,46.114661,42.758720,39.867495,37.408517,35.327818,33.567192,32.072669,30.797665,29.703459,28.758464,27.937154,27.218937,26.587195,26.028458,25.531760,25.088115,24.690122,24.331639,24.007545,23.713535,23.445977,23.201783,22.978318,22.773316,22.584825,22.411150,22.250819,22.102537,21.965175,21.837732,21.719324,21.609166,21.506560,21.410877,21.321559,21.238100,21.160046,21.086983,21.018539,20.954374,20.894179,20.837669,20.784586,20.734690,20.687765,20.643605,20.602025,20.562850,20.525920,20.491084,20.458203,20.427145,20.397788,20.370017,20.343723,20.318802,20.295161,20.272704,20.251347,20.231004,20.211598,20.193052,20.175293,20.158251,20.141859,20.126049,20.110760,20.095929,20.081496,20.067401,20.053586,20.039995,20.026571,20.013258,20.000000
20.000000,20.014028,20.028116,20.042328,20.056723,20.071365,20.086316,20.101640,20.117403,20.133671,20.150512,20.167995,20.186193,20.205180,20.225033,20.245830,20.267657,20.290598,20.314745,20.340191,20.367038,20.395388,20.425355,20.457052,20.490607,20.526149,20.563819,20.603767,20.646154,20.691150,20.738940,20.789721,20.843708,20.901131,20.962242,21.027310,21.096633,21.170530,21.249357,21.333495,21.423372,21.519450,21.622248,21.732331,21.850335,21.976960,22.112995,22.259314,22.416909,22.586888,22.770511,22.969203,23.184593,23.418533,23.673162,23.950933,24.254697,24.587759,24.953989,25.357922,25.804911,26.301291,26.854607,27.473869,28.169884,28.955643,29.846783,30.862097,32.024073,33.359329,34.898796,36.677207,38.731332,41.095905,43.796074,46.835329,50.179744,53.743673,57.389081,60.952844,64.296926,67.335678,70.035172,72.398895,74.451990,76.229185,77.767243,79.100891,80.261051,81.274329,82.163206,82.946460,83.639719,84.255956,84.805966,85.298740,85.741808,86.141485,86.503104,86.831178,87.129555,87.401515,87.649882,87.877083,88.085226,88.276133,88.451400,88.612414,88.760400,88.896426,89.021442,89.136277,89.241673,89.338280,89.426680,89.507382,89.580846,89.647468,89.707611,89.761583,89.809663,89.852088,89.889072,89.920787,89.947392,89.969005,89.985733,89.997648,90.004810,90.007246,90.004973,89.997973,89.986221,89.969655,89.948204,89.921762,89.890209,89.853387,89.811124,89.763205,89.709395,89.649414,89.582952,89.509650,89.429108,89.340868,89.244422,89.139185,89.024510,88.899653,88.763785,88.615957,88.455101,88.279991,88.089241,87.881253,87.654207,87.405994,87.134188,86.835964,86.508042,86.146573,85.747047,85.304127,84.811501,84.261637,83.645546,82.952431,82.169319,81.280583,80.267444,79.107422,77.773910,76.235986,74.458923,72.405958,70.042362,67.342994,64.304364,60.960403,57.396758,53.751466,50.187648,46.843342,43.804193,41.104127,38.739653,36.685623,34.907304,33.367925,32.032752,30.870855,29.855615,28.964544,28.178851,27.482894,26.863687,26.310419,25.814082,25.367130,24.963228,24.597021,24.263976,23.960222,23.682454,23.427820,23.193867,22.978457,22.779735,22.596072,22.426046,22.268394,22.122007,21.985895,21.859182,21.741079,21.630885,21.527965,21.431751,21.341727,21.257428,21.178427,21.104340,21.034814,20.969527,20.908181,20.850506,20.796250,20.745183,20.697088,20.651769,20.609038,20.568726,20.530669,20.494720,20.460734,20.428582,20.398136,20.369280,20.341901,20.315894,20.291157,20.267596,20.245118,20.223636,20.203065,20.183324,20.164334,20.146021,20.128309,20.111128,20.094408,20.078080,20.062076,20.046332,20.030781,20.015358,20.000000
20.000000,20.015897,20.031864,20.047969,20.064283,20.080876,20.097821,20.115188,20.133053,20.151490,20.170576,20.190391,20.211015,20.232534,20.255033,20.278603,20.303338,20.329336,20.356698,20.385532,20.415949,20.448070,20.482016,20.517922,20.555926,20.596178,20.638832,20.684061,20.732041,20.782966,20.837042,20.894492,20.955553,21.020485,21.089565,21.163100,21.241414,21.324869,21.413853,21.508797,21.610166,21.718480,21.834303,21.958265,22.091058,22.233456,22.386315,22.550595,22.727368,22.917843,23.123373,23.345497,23.585953,23.846725,24.130071,24.438585,24.775244,25.143491,25.547307,25.991326,26.480949,27.022498,27.623386,28.292332,29.039586,29.877208,30.819328,31.882426,33.085486,34.450012,35.999613,37.758977,39.751713,41.996667,44.502198,47.258620,50.230087,53.349560,56.522237,59.641522,62.612612,65.368464,67.873232,70.117224,72.108794,73.866781,75.414788,76.777493,77.978496,79.039290,79.978847,80.813633,81.557764,82.223285,82.820427,83.357894,83.843074,84.282272,84.680863,85.043460,85.374014,85.675944,85.952194,86.205329,86.437572,86.650874,86.846931,87.027246,87.193127,87.345742,87.486109,87.615144,87.733645,87.842332,87.941834,88.032721,88.115485,88.190578,88.258385,88.319258,88.373497,88.421373,88.463112,88.498918,88.528953,88.553361,88.572250,88.585710,88.593797,88.596552,88.593983,88.586081,88.572807,88.554104,88.529881,88.500031,88.464411,88.422857,88.375166,88.321112,88.260423,88.192800,88.117892,88.035311,87.944608,87.845289,87.736785,87.618466,87.489614,87.349428,87.196994,87.031294,86.851159,86.655281,86.442158,86.210093,85.957135,85.681061,85.379307,85.048927,84.686504,84.288085,83.849058,83.364048,82.826751,82.229776,81.564421,80.820454,79.985831,79.046435,77.985800,76.784954,75.422405,73.874551,72.116715,70.125293,67.881448,65.376823,62.621111,59.650159,56.531009,53.358464,50.239119,47.267776,44.511476,42.006062,39.761221,37.768594,36.009335,34.459834,33.095404,31.892434,30.829421,29.887380,29.049833,28.302648,27.633764,27.032931,26.491431,26.001851,25.557866,25.154078,24.785851,24.449204,24.140693,23.857342,23.596556,23.356076,23.133918,22.928344,22.737816,22.560978,22.396621,22.243675,22.101177,21.968271,21.844183,21.728221,21.619754,21.518216,21.423089,21.333906,21.250237,21.171691,21.097908,21.028560,20.963341,20.901975,20.844199,20.789777,20.738483,20.690112,20.644469,20.601375,20.560660,20.522166,20.485742,20.451249,20.418554,20.387530,20.358059,20.330026,20.303323,20.277847,20.253498,20.230182,20.207805,20.186280,20.165521,20.145445,20.125969,20.107016,20.088507,20.070367,20.052519,20.034892,20.017409,20.000000
20.000000,20.017714,20.035505,20.053451,20.071630,20.090120,20.109002,20.128355,20.148263,20.168808,20.190077,20.212158,20.235142,20.259121,20.284194,20.310458,20.338021,20.366988,20.397475,20.429600,20.463487,20.499267,20.537080,20.577069,20.619391,20.664208,20.711696,20.762039,20.815437,20.872099,20.932256,20.996149,21.064042,21.136216,21.212981,21.294664,21.381629,21.474262,21.572993,21.678285,21.790649,21.910642,22.038880,22.176037,22.322865,22.480187,22.648928,22.830107,23.024869,23.234490,23.460408,23.704233,23.967792,24.253142,24.562630,24.898915,25.265046,25.664501,26.101286,26.579998,27.105948,27.685260,28.325019,29.033403,29.819853,30.695209,31.671851,32.763748,33.986411,35.356595,36.891664,38.608370,40.520892,42.637865,44.958467,47.467898,50.133476,52.903294,55.709854,58.479462,61.144621,63.653419,65.973171,68.089073,70.000298,71.715472,73.248767,74.616924,75.837298,76.926629,77.900418,78.772616,79.555591,80.260160,80.895749,81.470512,81.991516,82.464857,82.895823,83.288984,83.648314,83.977263,84.278845,84.555685,84.810093,85.044085,85.259448,85.457745,85.640370,85.808545,85.963366,86.105792,86.236692,86.356823,86.466872,86.567439,86.659070,86.742235,86.817368,86.884834,86.944973,86.998065,87.044368,87.084091,87.117424,87.144510,87.165480,87.180419,87.189401,87.192458,87.189610,87.180837,87.166106,87.145345,87.118467,87.085343,87.045828,86.999733,86.946849,86.886919,86.819659,86.744734,86.661776,86.570352,86.469991,86.360148,86.240223,86.109529,85.967307,85.812690,85.644719,85.462297,85.264202,85.049041,84.815250,84.561042,84.284401,83.983017,83.654266,83.295132,82.902167,82.471394,81.998245,81.477433,80.902860,80.267459,79.563076,78.780287,77.908272,76.934664,75.845512,74.625315,73.257333,71.724210,70.009206,68.098148,65.982411,63.662819,61.154180,58.489177,55.719720,52.913308,50.143634,47.478197,44.968902,42.648432,40.531587,38.619187,36.902599,35.367643,33.997567,32.775005,31.683205,30.706653,29.831381,29.045007,28.336693,27.696997,27.117742,26.591839,26.113167,25.676414,25.276981,24.910864,24.574583,24.265090,23.979724,23.716139,23.472277,23.246311,23.036629,22.841795,22.660531,22.491692,22.334258,22.187305,22.050007,21.921613,21.801449,21.688897,21.583401,21.484447,21.391573,21.304350,21.222387,21.145324,21.072829,21.004594,20.940337,20.879792,20.822717,20.768881,20.718074,20.670095,20.624758,20.581887,20.541319,20.502895,20.466471,20.431905,20.399067,20.367829,20.338072,20.309681,20.282545,20.256557,20.231618,20.207627,20.184490,20.162112,20.140405,20.119279,20.098650,20.078430,20.058538,20.038890,20.019404,20.000000
